concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
35217806	Toxic effect of corrosive alkalis and alkali-like substances, undetermined, initial encounter	Condition	ICD10CM	7-char billing code		T54.3x4A	2007-01-01	2010-12-31	D
35216244	Poisoning by unspecified antiepileptic and sedative-hypnotic drugs, undetermined, subsequent encounter	Condition	ICD10CM	7-char billing code		T42.74xD	2007-01-01	2010-12-31	D
35212421	Laceration without foreign body of unspecified part of neck, subsequent encounter	Condition	ICD10CM	7-char billing code		S11.91xD	2007-01-01	2010-12-31	D
35210112	Disorder of amniotic fluid and membranes, unspecified, second trimester, fetus 5	Condition	ICD10CM	7-char billing code		O41.92x5	2007-01-01	2010-12-31	D
35212355	Insect bite of unspecified part of neck, subsequent encounter	Condition	ICD10CM	7-char billing code		S10.96xD	2007-01-01	2010-12-31	D
35221992	Burn due to other unpowered watercraft on fire, sequela	Condition	ICD10CM	7-char billing code		V91.08xS	2007-01-01	2010-12-31	D
35224206	Contact with sword or dagger, undetermined intent, initial encounter	Condition	ICD10CM	7-char billing code		Y28.2xxA	2007-01-01	2010-12-31	D
35223856	Intentional self-harm by shotgun discharge, sequela	Condition	ICD10CM	7-char billing code		X73.0xxS	2007-01-01	2010-12-31	D
35217631	Toxic effect of other organic solvents, accidental (unintentional), sequela	Condition	ICD10CM	7-char billing code		T52.8x1S	2007-01-01	2010-12-31	D
35217054	Poisoning by oxytocic drugs, undetermined, subsequent encounter	Condition	ICD10CM	7-char billing code		T48.0x4D	2007-01-01	2010-12-31	D
35219380	Pedestrian injured in traffic accident involving other motor vehicles, subsequent encounter	Condition	ICD10CM	7-char billing code		V09.29xD	2007-01-01	2010-12-31	D
35215529	Underdosing of antimycobacterial drugs, initial encounter	Condition	ICD10CM	7-char billing code		T37.1x6A	2007-01-01	2010-12-31	D
35212989	Unspecified fracture of sacrum, sequela	Condition	ICD10CM	7-char billing code		S32.10xS	2007-01-01	2010-12-31	D
35220506	Passenger injured in collision with other motor vehicles in nontraffic accident, sequela	Condition	ICD10CM	7-char billing code		V49.19xS	2007-01-01	2010-12-31	D
35223114	String or thread causing external constriction, subsequent encounter	Condition	ICD10CM	7-char billing code		W49.02xD	2007-01-01	2010-12-31	D
35218381	Toxic effect of other specified noxious substances eaten as food, assault, sequela	Condition	ICD10CM	7-char billing code		T62.8x3S	2007-01-01	2010-12-31	D
35224061	Assault by knife, initial encounter	Condition	ICD10CM	7-char billing code		X99.1xxA	2007-01-01	2010-12-31	D
35224109	Assault by strike by hockey stick, subsequent encounter	Condition	ICD10CM	7-char billing code		Y08.01xD	2007-01-01	2010-12-31	D
35223383	Bitten by macaw, initial encounter	Condition	ICD10CM	7-char billing code		W61.11xA	2007-01-01	2010-12-31	D
35211707	Fracture of vault of skull, initial encounter for open fracture	Condition	ICD10CM	7-char billing code		S02.0xxB	2007-01-01	2010-12-31	D
35221336	Person on outside of bus injured in collision with fixed or stationary object in traffic accident, initial encounter	Condition	ICD10CM	7-char billing code		V77.7xxA	2007-01-01	2010-12-31	D
35221504	Occupant of streetcar injured in collision with motor vehicle in traffic accident, initial encounter	Condition	ICD10CM	7-char billing code		V82.1xxA	2007-01-01	2010-12-31	D
35223325	Struck by crocodile, sequela	Condition	ICD10CM	7-char billing code		W58.12xS	2007-01-01	2010-12-31	D
35212946	Open bite of penis, subsequent encounter	Condition	ICD10CM	7-char billing code		S31.25xD	2007-01-01	2010-12-31	D
35209623	Papyraceous fetus, third trimester, other fetus	Condition	ICD10CM	7-char billing code		O31.03x9	2007-01-01	2010-12-31	D
35220216	Unspecified car occupant injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, initial encounter	Condition	ICD10CM	7-char billing code		V42.3xxA	2007-01-01	2010-12-31	D
35217420	Underdosing of drugs affecting uric acid metabolism, subsequent encounter	Condition	ICD10CM	7-char billing code		T50.4x6D	2007-01-01	2010-12-31	D
35217357	Poisoning by loop [high-ceiling] diuretics, assault, subsequent encounter	Condition	ICD10CM	7-char billing code		T50.1x3D	2007-01-01	2010-12-31	D
35218616	Exhaustion due to exposure, initial encounter	Condition	ICD10CM	7-char billing code		T73.2xxA	2007-01-01	2010-12-31	D
35220515	Car occupant (driver) (passenger) injured in unspecified nontraffic accident, sequela	Condition	ICD10CM	7-char billing code		V49.3xxS	2007-01-01	2010-12-31	D
35216371	Poisoning by other psychotropic drugs, undetermined, sequela	Condition	ICD10CM	7-char billing code		T43.8x4S	2007-01-01	2010-12-31	D
35213299	Unspecified injury of external genitals, initial encounter	Condition	ICD10CM	7-char billing code		S39.94xA	2007-01-01	2010-12-31	D
35221342	Driver of bus injured in noncollision transport accident in nontraffic accident, initial encounter	Condition	ICD10CM	7-char billing code		V78.0xxA	2007-01-01	2010-12-31	D
35211641	Laceration with foreign body of scalp, subsequent encounter	Condition	ICD10CM	7-char billing code		S01.02xD	2007-01-01	2010-12-31	D
35221206	Unspecified occupant of bus injured in collision with two- or three-wheeled motor vehicle in traffic accident, sequela	Condition	ICD10CM	7-char billing code		V72.9xxS	2007-01-01	2010-12-31	D
35223848	Intentional self-harm by drowning and submersion, unspecified, initial encounter	Condition	ICD10CM	7-char billing code		X71.9xxA	2007-01-01	2010-12-31	D
35208891	Fatigue fracture of vertebra, thoracic region, sequela of fracture	Condition	ICD10CM	7-char billing code		M48.44xS	2007-01-01	2010-12-31	D
35222476	Spacecraft crash injuring occupant, initial encounter	Condition	ICD10CM	7-char billing code		V95.41xA	2007-01-01	2010-12-31	D
35213183	Contusion of rectum, subsequent encounter	Condition	ICD10CM	7-char billing code		S36.62xD	2007-01-01	2010-12-31	D
35221619	Driver of dune buggy injured in traffic accident, subsequent encounter	Condition	ICD10CM	7-char billing code		V86.03xD	2007-01-01	2010-12-31	D
35209884	Maternal care for (suspected) fetal abnormality and damage, unspecified, fetus 1	Condition	ICD10CM	7-char billing code		O35.9xx1	2007-01-01	2010-12-31	D
35223972	Assault by drowning and submersion after push into swimming pool, subsequent encounter	Condition	ICD10CM	7-char billing code		X92.2xxD	2007-01-01	2010-12-31	D
35212305	Superficial foreign body of throat, sequela	Condition	ICD10CM	7-char billing code		S10.15xS	2007-01-01	2010-12-31	D
35223455	Exposure to other animate mechanical forces, initial encounter	Condition	ICD10CM	7-char billing code		W64.xxxA	2007-01-01	2010-12-31	D
35211908	Injury of facial nerve, left side, subsequent encounter	Condition	ICD10CM	7-char billing code		S04.52xD	2007-01-01	2010-12-31	D
35216852	Poisoning by antivaricose drugs, including sclerosing agents, assault, initial encounter	Condition	ICD10CM	7-char billing code		T46.8x3A	2007-01-01	2010-12-31	D
35217042	Underdosing of unspecified agents primarily affecting the gastrointestinal system, subsequent encounter	Condition	ICD10CM	7-char billing code		T47.96xD	2007-01-01	2010-12-31	D
35208933	Collapsed vertebra, not elsewhere classified, lumbar region, subsequent encounter for fracture with routine healing	Condition	ICD10CM	7-char billing code		M48.56xD	2007-01-01	2010-12-31	D
35216575	Underdosing of antiallergic and antiemetic drugs, sequela	Condition	ICD10CM	7-char billing code		T45.0x6S	2007-01-01	2010-12-31	D
35222495	Other powered aircraft accidents injuring occupant, subsequent encounter	Condition	ICD10CM	7-char billing code		V95.8xxD	2007-01-01	2010-12-31	D
35219621	Pedal cyclist (driver) (passenger) injured in other specified transport accidents, sequela	Condition	ICD10CM	7-char billing code		V19.88xS	2007-01-01	2010-12-31	D
35222149	Drowning and submersion due to being thrown overboard by motion of sailboat, initial encounter	Condition	ICD10CM	7-char billing code		V92.14xA	2007-01-01	2010-12-31	D
35209904	Maternal care for hydrops fetalis, second trimester, not applicable or unspecified	Condition	ICD10CM	7-char billing code		O36.22x0	2007-01-01	2010-12-31	D
35219832	Motorcycle rider (driver) (passenger) injured in unspecified nontraffic accident, initial encounter	Condition	ICD10CM	7-char billing code		V29.3xxA	2007-01-01	2010-12-31	D
35219459	Unspecified pedal cyclist injured in collision with car, pick-up truck or van in nontraffic accident, sequela	Condition	ICD10CM	7-char billing code		V13.2xxS	2007-01-01	2010-12-31	D
35213064	Traumatic rupture of symphysis pubis, sequela	Condition	ICD10CM	7-char billing code		S33.4xxS	2007-01-01	2010-12-31	D
35215742	Adverse effect of other estrogens and progestogens, initial encounter	Condition	ICD10CM	7-char billing code		T38.5x5A	2007-01-01	2010-12-31	D
35223341	Struck by nonvenomous snake, initial encounter	Condition	ICD10CM	7-char billing code		W59.12xA	2007-01-01	2010-12-31	D
35213247	Contusion of uterus, sequela	Condition	ICD10CM	7-char billing code		S37.62xS	2007-01-01	2010-12-31	D
35209715	Other complications specific to multiple gestation, second trimester, not applicable or unspecified	Condition	ICD10CM	7-char billing code		O31.8x20	2007-01-01	2010-12-31	D
35218770	Angioneurotic edema, subsequent encounter	Condition	ICD10CM	7-char billing code		T78.3xxD	2007-01-01	2010-12-31	D
35220447	Driver of sport utility vehicle injured in collision with fixed or stationary object in traffic accident, initial encounter	Condition	ICD10CM	7-char billing code		V47.51xA	2007-01-01	2010-12-31	D
35221193	Person boarding or alighting from bus injured in collision with two- or three-wheeled motor vehicle, subsequent encounter	Condition	ICD10CM	7-char billing code		V72.4xxD	2007-01-01	2010-12-31	D
35215405	Underdosing of tetracyclines, sequela	Condition	ICD10CM	7-char billing code		T36.4x6S	2007-01-01	2010-12-31	D
35213606	Crushing injury of forearm, unspecified side, initial encounter	Condition	ICD10CM	7-char billing code		S57.80xA	2007-01-01	2010-12-31	D
35212296	Abrasion of throat, sequela	Condition	ICD10CM	7-char billing code		S10.11xS	2007-01-01	2010-12-31	D
35213319	Fracture of left shoulder girdle, part unspecified, subsequent encounter for fracture with delayed healing	Condition	ICD10CM	7-char billing code		S42.92xG	2007-01-01	2010-12-31	D
35209026	Other osteoporosis with current pathological fracture, unspecified site, initial encounter for fracture	Condition	ICD10CM	7-char billing code		M80.80xA	2007-01-01	2010-12-31	D
35221443	Occupant of animal-drawn vehicle injured in collision with car, pick-up truck, van, heavy transport vehicle or bus, sequela	Condition	ICD10CM	7-char billing code		V80.42xS	2007-01-01	2010-12-31	D
35222380	Injury to barefoot water-skier, initial encounter	Condition	ICD10CM	7-char billing code		V94.4xxA	2007-01-01	2010-12-31	D
35219031	Breakdown (mechanical) of ventricular intracranial (communicating) shunt, subsequent encounter	Condition	ICD10CM	7-char billing code		T85.01xD	2007-01-01	2010-12-31	D
35222887	Striking against or struck by front passenger side automobile airbag, sequela	Condition	ICD10CM	7-char billing code		W22.12xS	2007-01-01	2010-12-31	D
35216140	Adverse effect of iminostilbenes, sequela	Condition	ICD10CM	7-char billing code		T42.1x5S	2007-01-01	2010-12-31	D
35208908	Collapsed vertebra, not elsewhere classified, site unspecified, initial encounter for fracture	Condition	ICD10CM	7-char billing code		M48.50xA	2007-01-01	2010-12-31	D
35214631	Foreign body in genitourinary tract, part unspecified, initial encounter	Condition	ICD10CM	7-char billing code		T19.9xxA	2007-01-01	2010-12-31	D
35223577	Exposure to other rapid changes in air pressure during descent, initial encounter	Condition	ICD10CM	7-char billing code		W94.39xA	2007-01-01	2010-12-31	D
35216737	Underdosing of calcium-channel blockers, sequela	Condition	ICD10CM	7-char billing code		T46.1x6S	2007-01-01	2010-12-31	D
35219743	Motorcycle driver injured in collision with railway train or railway vehicle in traffic accident, subsequent encounter	Condition	ICD10CM	7-char billing code		V25.4xxD	2007-01-01	2010-12-31	D
35212486	Fracture of neck, unspecified, initial encounter	Condition	ICD10CM	7-char billing code		S12.9xxA	2007-01-01	2010-12-31	D
35216597	Poisoning by vitamins, intentional self-harm, initial encounter	Condition	ICD10CM	7-char billing code		T45.2x2A	2007-01-01	2010-12-31	D
35213233	Contusion of urethra, initial encounter	Condition	ICD10CM	7-char billing code		S37.32xA	2007-01-01	2010-12-31	D
35216395	Underdosing of unspecified psychotroic drug, sequela	Condition	ICD10CM	7-char billing code		T43.96xS	2007-01-01	2010-12-31	D
35214378	Injury of cutaneous sensory nerve at lower leg level, unspecified leg, subsequent encounter	Condition	ICD10CM	7-char billing code		S84.20xD	2007-01-01	2010-12-31	D
35211694	Laceration with foreign body of unspecified part of head, initial encounter	Condition	ICD10CM	7-char billing code		S01.92xA	2007-01-01	2010-12-31	D
35221675	Person injured while boarding or alighting from snowmobile, initial encounter	Condition	ICD10CM	7-char billing code		V86.42xA	2007-01-01	2010-12-31	D
35216374	Adverse effect of other psychotropic drugs, sequela	Condition	ICD10CM	7-char billing code		T43.8x5S	2007-01-01	2010-12-31	D
35211619	Contusion of unspecified part of head, initial encounter	Condition	ICD10CM	7-char billing code		S00.93xA	2007-01-01	2010-12-31	D
35217034	Poisoning by unspecified agents primarily affecting the gastrointestinal system, assault, sequela	Condition	ICD10CM	7-char billing code		T47.93xS	2007-01-01	2010-12-31	D
35217467	Poisoning by analeptics and opioid receptor antagonists, undetermined, initial encounter	Condition	ICD10CM	7-char billing code		T50.7x4A	2007-01-01	2010-12-31	D
35215532	Poisoning by antimalarials and drugs acting on other blood protozoa, accidental (unintentional), initial encounter	Condition	ICD10CM	7-char billing code		T37.2x1A	2007-01-01	2010-12-31	D
35215141	Corrosions of other parts of right eye and adnexa, initial encounter	Condition	ICD10CM	7-char billing code		T26.81xA	2007-01-01	2010-12-31	D
35222856	Striking against diving board, subsequent encounter	Condition	ICD10CM	7-char billing code		W21.4xxD	2007-01-01	2010-12-31	D
35222496	Other powered aircraft accidents injuring occupant, sequela	Condition	ICD10CM	7-char billing code		V95.8xxS	2007-01-01	2010-12-31	D
35224125	Drowning and submersion while in bathtub, undetermined intent, initial encounter	Condition	ICD10CM	7-char billing code		Y21.0xxA	2007-01-01	2010-12-31	D
35211683	Puncture wound with foreign body of other part of head, subsequent encounter	Condition	ICD10CM	7-char billing code		S01.84xD	2007-01-01	2010-12-31	D
35212537	Strain of muscle, fascia and tendon at neck level, initial encounter	Condition	ICD10CM	7-char billing code		S16.1xxA	2007-01-01	2010-12-31	D
